rank,mode,temperature,sigma,threshold,min_distance,prominence,f1,precision,recall,tp,fp,fn,key
495,peak,0.35,1.5,0.139,0,0.0,0.740451017539571,0.6617871968538344,0.8403384658066306,6058,3096,1151,peak|T=0.35|sigma=1.5|thr=0.139|dist=0|prom=0
496,peak,0.35,1.5,0.134,0,0.0,0.7404260484311463,0.6581786793267156,0.8461645165765016,6100,3168,1109,peak|T=0.35|sigma=1.5|thr=0.134|dist=0|prom=0
497,segment,0.35,1.5,0.1,0,0.0,0.7403432210886358,0.6439269593762823,0.8707171591066722,6277,3471,932,segment|T=0.35|sigma=1.5|thr=0.1|dist=0|prom=0
498,peak,0.5,2.5,0.1,0,0.0,0.7403256872701803,0.6390568319226119,0.8797336662505202,6342,3582,867,peak|T=0.5|sigma=2.5|thr=0.1|dist=0|prom=0
499,peak,0.35,2.0,0.138,24,0.001,0.7403193749571654,0.7316445407748577,0.7492023859065058,5401,1981,1808,peak|T=0.35|sigma=2|thr=0.138|dist=24|prom=0.001
500,segment,0.5,1.5,0.134,0,0.0,0.7402665425129489,0.6376579105674754,0.8822305451518935,6360,3614,849,segment|T=0.5|sigma=1.5|thr=0.134|dist=0|prom=0
501,peak,0.5,1.5,0.121,24,0.0,0.7399062176481335,0.6594659140251845,0.8426966292134831,6075,3137,1134,peak|T=0.5|sigma=1.5|thr=0.121|dist=24|prom=0
502,peak,0.5,2.0,0.121,0,0.001,0.7398711697068208,0.6535843437566475,0.8524067138299348,6145,3257,1064,peak|T=0.5|sigma=2|thr=0.121|dist=0|prom=0.001
503,peak,0.5,1.5,0.15,0,0.0,0.7397739191236452,0.6377976489500653,0.8805659592176446,6348,3605,861,peak|T=0.5|sigma=1.5|thr=0.15|dist=0|prom=0
504,peak,0.35,2.0,0.15,0,0.0,0.7396519905088321,0.7046339319352003,0.7783326397558608,5611,2352,1598,peak|T=0.35|sigma=2|thr=0.15|dist=0|prom=0
505,peak,0.38780461844336944,1.5,0.1,16,0.001,0.7394176657695131,0.6613415034467666,0.8383964488833403,6044,3095,1165,peak|T=0.38780462|sigma=1.5|thr=0.1|dist=16|prom=0.001
506,peak,0.35,2.0,0.139,24,0.001,0.7393989296006587,0.7315682281059063,0.7473990844777362,5388,1977,1821,peak|T=0.35|sigma=2|thr=0.139|dist=24|prom=0.001
507,peak,0.35,2.0,0.15,24,0.0,0.7393855712806352,0.735981308411215,0.7428214731585518,5355,1921,1854,peak|T=0.35|sigma=2|thr=0.15|dist=24|prom=0
508,peak,0.35,2.5,0.134,24,0.0,0.7393371556425675,0.7453827717467926,0.7333888195311417,5287,1806,1922,peak|T=0.35|sigma=2.5|thr=0.134|dist=24|prom=0
509,peak,0.35,2.5,0.135,24,0.0,0.7392248931249561,0.7470254957507082,0.731585518102372,5274,1786,1935,peak|T=0.35|sigma=2.5|thr=0.135|dist=24|prom=0
510,peak,0.35,2.0,0.134,0,0.001,0.7391586600882888,0.6946918852959122,0.7897073103065613,5693,2502,1516,peak|T=0.35|sigma=2|thr=0.134|dist=0|prom=0.001
511,peak,0.35,2.5,0.136,24,0.0,0.7391182252176354,0.7482587064676617,0.7301983631571647,5264,1771,1945,peak|T=0.35|sigma=2.5|thr=0.136|dist=24|prom=0
512,peak,0.35,2.0,0.137,0,0.001,0.7389998694346521,0.6979898877790109,0.785129698987377,5660,2449,1549,peak|T=0.35|sigma=2|thr=0.137|dist=0|prom=0.001
513,peak,0.38780461844336944,2.5,0.135,24,0.001,0.7389682595538039,0.75,0.7282563462338744,5250,1750,1959,peak|T=0.38780462|sigma=2.5|thr=0.135|dist=24|prom=0.001
514,peak,0.35,2.0,0.135,0,0.001,0.7389297093439104,0.6954712362301102,0.7881814398668331,5682,2488,1527,peak|T=0.35|sigma=2|thr=0.135|dist=0|prom=0.001
515,peak,0.35,1.5,0.15,0,0.001,0.7388606880992667,0.6738683127572016,0.8177278401997503,5895,2853,1314,peak|T=0.35|sigma=1.5|thr=0.15|dist=0|prom=0.001
516,peak,0.5,1.5,0.15,0,0.001,0.7388059701492538,0.6446511627906977,0.8651685393258427,6237,3438,972,peak|T=0.5|sigma=1.5|thr=0.15|dist=0|prom=0.001
517,peak,0.5,2.0,0.118,0,0.0,0.7387492015562395,0.6353375948861366,0.8823692606464142,6361,3651,848,peak|T=0.5|sigma=2|thr=0.118|dist=0|prom=0
518,peak,0.35,2.5,0.118,0,0.001,0.7387051700046576,0.709846547314578,0.7700097100846165,5551,2269,1658,peak|T=0.35|sigma=2.5|thr=0.118|dist=0|prom=0.001
519,peak,0.5,2.5,0.1,0,0.001,0.7386977886977887,0.6628817109469739,0.8340962685531974,6013,3058,1196,peak|T=0.5|sigma=2.5|thr=0.1|dist=0|prom=0.001
520,peak,0.35,2.0,0.138,0,0.001,0.7386668411068228,0.6989353800445655,0.7831876820640865,5646,2432,1563,peak|T=0.35|sigma=2|thr=0.138|dist=0|prom=0.001
521,peak,0.35,2.0,0.136,0,0.001,0.7385637951257656,0.6964483224775716,0.786100707449022,5667,2470,1542,peak|T=0.35|sigma=2|thr=0.136|dist=0|prom=0.001
522,peak,0.38780461844336944,2.5,0.134,24,0.001,0.7385350094810029,0.7479374110953059,0.7293660701900402,5258,1772,1951,peak|T=0.38780462|sigma=2.5|thr=0.134|dist=24|prom=0.001
523,peak,0.38780461844336944,2.5,0.136,24,0.001,0.7385114180998026,0.7506806132683765,0.7267304757941462,5239,1740,1970,peak|T=0.38780462|sigma=2.5|thr=0.136|dist=24|prom=0.001
524,peak,0.35,2.5,0.121,0,0.001,0.7384965222043874,0.7130311248869947,0.7658482452489943,5521,2222,1688,peak|T=0.35|sigma=2.5|thr=0.121|dist=0|prom=0.001
525,peak,0.5,1.5,0.121,16,0.0,0.7383533897295366,0.6470711078625875,0.8596199195450132,6197,3380,1012,peak|T=0.5|sigma=1.5|thr=0.121|dist=16|prom=0
526,peak,0.38780461844336944,2.0,0.1,0,0.001,0.7382990347841923,0.6564119170984456,0.8435289221806076,6081,3183,1128,peak|T=0.38780462|sigma=2|thr=0.1|dist=0|prom=0.001
527,peak,0.35,2.5,0.118,24,0.001,0.7382912487028709,0.7364062931272426,0.7401858787626577,5336,1910,1873,peak|T=0.35|sigma=2.5|thr=0.118|dist=24|prom=0.001
528,peak,0.35,1.5,0.137,0,0.001,0.7382723639717185,0.6629858657243817,0.8328478291025108,6004,3052,1205,peak|T=0.35|sigma=1.5|thr=0.137|dist=0|prom=0.001
529,peak,0.5,1.5,0.118,24,0.0,0.7382281553398059,0.6561320245928163,0.843806353169649,6083,3188,1126,peak|T=0.5|sigma=1.5|thr=0.118|dist=24|prom=0
530,peak,0.35,2.5,0.137,24,0.0,0.7382125263898663,0.7491786887587487,0.7275627687612707,5245,1756,1964,peak|T=0.35|sigma=2.5|thr=0.137|dist=24|prom=0
531,peak,0.38780461844336944,1.5,0.137,0,0.001,0.7381948233012062,0.6555770887166236,0.8446386461367735,6089,3199,1120,peak|T=0.38780462|sigma=1.5|thr=0.137|dist=0|prom=0.001
532,peak,0.38780461844336944,1.5,0.136,0,0.001,0.7381802772564925,0.6548872180451127,0.8457483700929393,6097,3213,1112,peak|T=0.38780462|sigma=1.5|thr=0.136|dist=0|prom=0.001
533,peak,0.5,2.0,0.1,24,0.0,0.7381067961165049,0.6560241613633913,0.8436676376751283,6082,3189,1127,peak|T=0.5|sigma=2|thr=0.1|dist=24|prom=0
534,peak,0.38780461844336944,1.5,0.139,0,0.001,0.7380894506562956,0.6567535416891965,0.8424191982244417,6073,3174,1136,peak|T=0.38780462|sigma=1.5|thr=0.139|dist=0|prom=0.001
535,peak,0.35,2.5,0.138,24,0.0,0.7380448582310624,0.7507533362031855,0.7257594673325011,5232,1737,1977,peak|T=0.35|sigma=2.5|thr=0.138|dist=24|prom=0
536,peak,0.38780461844336944,2.5,0.15,0,0.001,0.7380413246532692,0.7532861476238625,0.7234013039256485,5215,1708,1994,peak|T=0.38780462|sigma=2.5|thr=0.15|dist=0|prom=0.001
537,peak,0.35,1.5,0.138,0,0.001,0.7380410022779043,0.6634934691166704,0.8314606741573034,5994,3040,1215,peak|T=0.35|sigma=1.5|thr=0.138|dist=0|prom=0.001
538,peak,0.38780461844336944,1.5,0.138,0,0.001,0.7380302202803568,0.6559870550161813,0.8435289221806076,6081,3189,1128,peak|T=0.38780462|sigma=1.5|thr=0.138|dist=0|prom=0.001
539,peak,0.35,2.0,0.139,0,0.001,0.7380218915907453,0.6995526838966203,0.7809682341517548,5630,2418,1579,peak|T=0.35|sigma=2|thr=0.139|dist=0|prom=0.001
540,peak,0.38780461844336944,2.5,0.137,24,0.001,0.7379641394889171,0.7513295960902688,0.7250658898598974,5227,1730,1982,peak|T=0.38780462|sigma=2.5|thr=0.137|dist=24|prom=0.001
541,peak,0.38780461844336944,1.5,0.134,0,0.001,0.7378207063084817,0.6531637451902522,0.8476903870162297,6111,3245,1098,peak|T=0.38780462|sigma=1.5|thr=0.134|dist=0|prom=0.001
